,temperature,year,work,cloud_cover,sin_day,cos_day,cos_time,sin_time,sin_day_of_week,cos_day_of_week,last_day_load,last_week_load,day_load_mean,day_temperature_mean,last_hour_load,last_hour_temperature,last_hour_temperature,load,date,load_prediction
775,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1355.5833333333333,62.91666666666671,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1316.1018
776,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1353.0416666666667,62.875000000000036,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1315.9219
777,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1350.5,62.83333333333337,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1315.7388
778,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1347.9583333333333,62.79166666666671,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1315.5538
779,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1345.4166666666667,62.750000000000036,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1315.3689
780,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1342.875,62.70833333333337,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1315.1842
781,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1340.3333333333333,62.66666666666671,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1314.9994
782,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1339.5,62.625000000000036,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1314.9344
783,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1338.6666666666667,62.58333333333337,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1314.8698
784,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1337.8333333333333,62.54166666666671,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1314.8052
