date,load,work,temp,dewp,pload
2016-02-23 06:00:00,1383.0,True,59.0,16.0,1424
2016-02-23 07:00:00,1306.0,True,56.0,17.0,1313
2016-02-23 08:00:00,1281.0,True,56.0,16.0,1319
2016-02-23 09:00:00,1278.0,True,52.0,16.0,1303
2016-02-23 10:00:00,1266.0,True,51.0,16.0,1295
2016-02-23 11:00:00,1291.0,True,50.0,16.0,1304
2016-02-23 12:00:00,1360.0,True,50.0,16.0,1345
2016-02-23 13:00:00,1479.0,True,46.0,18.0,1453
2016-02-23 14:00:00,1557.0,True,48.0,19.0,1583
2016-02-23 15:00:00,1498.0,True,56.0,18.0,1617
2016-02-23 16:00:00,1452.0,True,61.0,19.0,1606
2016-02-23 17:00:00,1444.0,True,65.0,14.0,1574
2016-02-23 18:00:00,1436.0,True,66.5,10.0,1569
2016-02-23 19:00:00,1419.0,True,69.0,4.0,1573
2016-02-23 20:00:00,1419.0,True,70.0,6.0,1567
2016-02-23 21:00:00,1404.0,True,68.0,12.0,1567
2016-02-23 22:00:00,1407.0,True,67.0,13.0,1573
2016-02-23 23:00:00,1464.0,True,66.0,15.0,1583
2016-02-24 00:00:00,1494.0,True,65.0,15.5,1594
2016-02-24 01:00:00,1566.0,True,62.0,14.0,1623
2016-02-24 02:00:00,1653.0,True,59.0,14.0,1749
2016-02-24 03:00:00,1644.0,True,57.0,14.0,1786
2016-02-24 04:00:00,1597.0,True,53.0,15.0,1748
2016-02-24 05:00:00,1502.0,True,51.0,16.0,1671
2016-02-24 06:00:00,1417.0,True,50.0,16.0,1556
2016-02-24 07:00:00,1346.0,True,45.0,17.0,1452
2016-02-24 08:00:00,1322.0,True,45.0,17.0,1294
2016-02-24 09:00:00,1321.0,True,44.0,16.0,1268
2016-02-24 10:00:00,1316.0,True,46.0,16.0,1277
2016-02-24 11:00:00,1340.0,True,51.0,17.0,1288
2016-02-24 12:00:00,1422.0,True,51.5,18.5,1334
2016-02-24 13:00:00,1542.0,True,51.0,20.0,1450
2016-02-24 14:00:00,1611.0,True,52.0,20.0,1627
2016-02-24 15:00:00,1525.0,True,57.0,20.0,1660
2016-02-24 16:00:00,1423.0,True,60.0,19.0,1611
2016-02-24 17:00:00,1371.0,True,63.0,18.0,1583
2016-02-24 18:00:00,1350.0,True,64.5,18.5,1587
2016-02-24 19:00:00,1336.0,True,70.0,16.0,1572
2016-02-24 20:00:00,1323.0,True,71.0,15.0,1571
2016-02-24 21:00:00,1318.0,True,73.0,14.0,1568
2016-02-24 22:00:00,1325.0,True,73.0,15.0,1550
2016-02-24 23:00:00,1395.0,True,74.0,16.0,1535
2016-02-25 00:00:00,1465.0,True,73.0,16.5,1531
2016-02-25 01:00:00,1530.0,True,68.0,18.0,1578
2016-02-25 02:00:00,1611.0,True,65.0,16.0,1683
2016-02-25 03:00:00,1608.0,True,62.0,16.0,1718
2016-02-25 04:00:00,1548.0,True,55.0,19.0,1686
2016-02-25 05:00:00,1483.0,True,56.0,17.0,1600
2016-02-25 06:00:00,1380.0,True,55.5,17.5,1445
2016-02-25 07:00:00,1307.0,True,52.0,19.0,1325
2016-02-25 08:00:00,1282.0,True,49.0,19.0,1260
2016-02-25 09:00:00,1274.0,True,47.0,19.0,1234
2016-02-25 10:00:00,1275.0,True,47.0,20.0,1244
2016-02-25 11:00:00,1292.0,True,48.0,19.0,1255
2016-02-25 12:00:00,1367.0,True,48.5,19.0,1300
2016-02-25 13:00:00,1501.0,True,44.0,20.0,1412
2016-02-25 14:00:00,1562.0,True,49.0,20.0,1584
2016-02-25 15:00:00,1508.0,True,55.0,21.0,1616
2016-02-25 16:00:00,1460.0,True,67.0,17.0,1568
2016-02-25 17:00:00,1414.0,True,72.0,16.0,1540
2016-02-25 18:00:00,1425.0,True,73.5,15.0,1544
2016-02-25 19:00:00,1394.0,True,78.0,12.0,1530
2016-02-25 20:00:00,1409.0,True,79.0,13.0,1528
2016-02-25 21:00:00,1431.0,True,80.0,12.0,1526
2016-02-25 22:00:00,1455.0,True,83.0,12.0,1509
2016-02-25 23:00:00,1454.0,True,82.0,17.0,1494
2016-02-26 00:00:00,1489.0,True,80.0,17.5,1491
2016-02-26 01:00:00,1549.0,True,73.0,20.0,1537
2016-02-26 02:00:00,1633.0,True,69.0,20.0,1640
2016-02-26 03:00:00,1625.0,True,63.0,21.0,1673
2016-02-26 04:00:00,1558.0,True,60.0,22.0,1642
2016-02-26 05:00:00,1481.0,True,60.0,21.0,1558
2016-02-26 06:00:00,1373.0,True,60.0,20.0,1407
2016-02-26 07:00:00,1309.0,True,57.0,18.0,1290
2016-02-26 08:00:00,1279.0,True,54.0,20.0,1210
2016-02-26 09:00:00,1261.0,True,51.0,20.0,1158
2016-02-26 10:00:00,1257.0,True,51.0,19.0,1144
2016-02-26 11:00:00,1279.0,True,48.0,19.0,1145
2016-02-26 12:00:00,1324.0,True,49.0,19.0,1160
2016-02-26 13:00:00,1445.0,True,51.0,18.0,1229
2016-02-26 14:00:00,1501.0,True,51.0,19.0,1318
2016-02-26 15:00:00,1465.0,True,59.0,20.0,1378
2016-02-26 16:00:00,1422.0,True,70.0,19.0,1423
2016-02-26 17:00:00,1399.0,True,76.0,18.0,1474
2016-02-26 18:00:00,1395.0,True,78.0,17.5,1510
2016-02-26 19:00:00,1405.0,True,82.0,14.0,1540
2016-02-26 20:00:00,1414.0,True,83.0,11.0,1562
2016-02-26 21:00:00,1436.0,True,86.0,10.0,1604
2016-02-26 22:00:00,1461.0,True,84.0,10.0,1628
2016-02-26 23:00:00,1482.0,True,86.0,10.0,1646
2016-02-27 00:00:00,1535.0,False,84.5,11.5,1648
2016-02-27 01:00:00,1577.0,False,77.0,17.0,1620
2016-02-27 02:00:00,1613.0,False,71.0,19.0,1602
2016-02-27 03:00:00,1596.0,False,67.0,20.0,1651
2016-02-27 04:00:00,1524.0,False,65.0,20.0,1623
2016-02-27 05:00:00,1443.0,False,61.0,20.0,1532
2016-02-27 06:00:00,1364.0,False,59.0,20.5,1403
2016-02-27 07:00:00,1267.0,False,54.0,21.0,1279
2016-02-27 08:00:00,1243.0,False,56.0,21.0,1159
2016-02-27 09:00:00,1227.0,False,52.0,21.0,1129
2016-02-27 10:00:00,1213.0,False,52.0,21.0,1114
2016-02-27 11:00:00,1209.0,False,50.0,20.0,1103
2016-02-27 12:00:00,1254.0,False,50.5,20.5,1110
2016-02-27 13:00:00,1305.0,False,52.0,20.0,1140
2016-02-27 14:00:00,1332.0,False,56.0,20.0,1173
2016-02-27 15:00:00,1329.0,False,60.0,21.0,1209
2016-02-27 16:00:00,1343.0,False,69.0,22.0,1281
2016-02-27 17:00:00,1349.0,False,75.0,19.0,1336
2016-02-27 18:00:00,1347.0,False,77.0,18.5,1371
2016-02-27 19:00:00,1336.0,False,83.0,13.0,1410
2016-02-27 20:00:00,1355.0,False,85.0,16.0,1446
2016-02-27 21:00:00,1386.0,False,85.0,14.0,1470
2016-02-27 22:00:00,1425.0,False,85.0,15.0,1498
2016-02-27 23:00:00,1451.0,False,84.0,12.0,1524
2016-02-28 00:00:00,1488.0,False,82.0,15.5,1544
2016-02-28 01:00:00,1520.0,False,76.0,19.0,1555
2016-02-28 02:00:00,1553.0,False,70.0,20.0,1558
2016-02-28 03:00:00,1538.0,False,66.0,20.0,1599
2016-02-28 04:00:00,1500.0,False,60.0,20.0,1574
2016-02-28 05:00:00,1423.0,False,59.0,19.0,1479
2016-02-28 06:00:00,1332.0,False,58.5,19.0,1348
2016-02-28 07:00:00,1277.0,False,54.0,16.0,1225
2016-02-28 08:00:00,1234.0,False,54.0,16.0,1136
2016-02-28 09:00:00,1237.0,False,53.0,16.0,1105
2016-02-28 10:00:00,1240.0,False,52.0,16.0,1091
2016-02-28 11:00:00,1226.0,False,51.0,18.0,1078
2016-02-28 12:00:00,1250.0,False,50.0,17.5,1085
2016-02-28 13:00:00,1294.0,False,50.0,17.0,1115
2016-02-28 14:00:00,1315.0,False,52.0,20.0,1148
2016-02-28 15:00:00,1316.0,False,59.0,18.0,1185
2016-02-28 16:00:00,1302.0,False,66.0,18.0,1257
2016-02-28 17:00:00,1313.0,False,71.0,18.0,1313
2016-02-28 18:00:00,1313.0,False,73.0,16.5,1348
2016-02-28 19:00:00,1331.0,False,78.0,11.0,1387
2016-02-28 20:00:00,1352.0,False,81.0,12.0,1423
2016-02-28 21:00:00,1357.0,False,80.0,13.0,1447
2016-02-28 22:00:00,1372.0,False,83.0,14.0,1473
2016-02-28 23:00:00,1405.0,False,81.0,11.0,1499
2016-02-29 00:00:00,1485.0,True,80.0,12.5,1519
2016-02-29 01:00:00,1530.0,True,74.0,16.0,1530
2016-02-29 02:00:00,1602.0,True,71.0,17.0,1531
2016-02-29 03:00:00,1573.0,True,67.0,18.0,1572
2016-02-29 04:00:00,1533.0,True,62.0,19.0,1544
2016-02-29 05:00:00,1438.0,True,60.0,19.0,1452
2016-02-29 06:00:00,1330.0,True,58.5,19.5,1322
2016-02-29 07:00:00,1264.0,True,55.0,20.0,1201
2016-02-29 08:00:00,1227.0,True,54.0,20.0,1294
2016-02-29 09:00:00,1211.0,True,53.0,20.0,1269
2016-02-29 10:00:00,1205.0,True,53.0,19.0,1252
2016-02-29 11:00:00,1220.0,True,54.0,19.0,1247
2016-02-29 12:00:00,1291.0,True,53.0,19.0,1282
2016-02-29 13:00:00,1409.0,True,52.0,20.0,1384
2016-02-29 14:00:00,1503.0,True,53.0,20.0,1489
2016-02-29 15:00:00,1464.0,True,60.0,20.0,1527
2016-02-29 16:00:00,1400.0,True,67.0,21.0,1560
2016-02-29 17:00:00,1348.0,True,73.0,21.0,1607
2016-02-29 18:00:00,1360.0,True,75.0,19.5,1645
2016-02-29 19:00:00,1396.0,True,79.0,19.0,1679
2016-02-29 20:00:00,1463.0,True,81.0,19.0,1717
2016-02-29 21:00:00,1451.0,True,83.0,16.0,1736
2016-02-29 22:00:00,1487.0,True,83.0,19.0,1759
2016-02-29 23:00:00,1539.0,True,83.0,20.0,1747
2016-03-01 00:00:00,1575.0,True,81.5,20.5,1738
2016-03-01 01:00:00,1624.0,True,75.0,22.0,1735
2016-03-01 02:00:00,1699.0,True,71.0,23.0,1758
2016-03-01 03:00:00,1675.0,True,67.0,24.0,1796
2016-03-01 04:00:00,1580.0,True,63.0,24.0,1755
2016-03-01 05:00:00,1477.0,True,60.0,23.0,1654
2016-03-01 06:00:00,1374.0,True,59.0,23.5,1520
2016-03-01 07:00:00,1281.0,True,56.0,24.0,1394
2016-03-01 08:00:00,1247.0,True,54.0,24.0,1274
2016-03-01 09:00:00,1236.0,True,53.0,24.0,1237
2016-03-01 10:00:00,1223.0,True,53.0,24.0,1224
2016-03-01 11:00:00,1239.0,True,52.0,23.0,1219
2016-03-01 12:00:00,1303.0,True,52.0,23.5,1239
2016-03-01 13:00:00,1426.0,True,52.0,24.0,1324
2016-03-01 14:00:00,1486.0,True,53.0,25.0,1442
2016-03-01 15:00:00,1452.0,True,60.0,24.0,1488
2016-03-01 16:00:00,1390.0,True,67.0,25.0,1469
2016-03-01 17:00:00,1375.0,True,74.0,24.0,1474
2016-03-01 18:00:00,1355.0,True,76.5,23.0,1500
2016-03-01 19:00:00,1409.0,True,81.0,23.0,1498
2016-03-01 20:00:00,1447.0,True,83.0,21.0,1518
2016-03-01 21:00:00,1450.0,True,83.0,20.0,1533
2016-03-01 22:00:00,1518.0,True,83.0,19.0,1549
2016-03-01 23:00:00,1572.0,True,83.0,19.0,1568
2016-03-02 00:00:00,1608.0,True,82.5,19.0,1592
2016-03-02 01:00:00,1620.0,True,77.0,21.0,1627
2016-03-02 02:00:00,1697.0,True,73.0,21.0,1691
2016-03-02 03:00:00,1673.0,True,70.0,22.0,1708
2016-03-02 04:00:00,1597.0,True,64.0,22.0,1665
2016-03-02 05:00:00,1490.0,True,60.0,23.0,1581
2016-03-02 06:00:00,1372.0,True,59.0,23.0,1447
2016-03-02 07:00:00,1285.0,True,57.0,23.0,1326
2016-03-02 08:00:00,1248.0,True,56.0,23.0,1223
2016-03-02 09:00:00,1227.0,True,54.0,23.0,1178
2016-03-02 10:00:00,1215.0,True,56.0,22.0,1158
2016-03-02 11:00:00,1241.0,True,55.0,22.0,1157
2016-03-02 12:00:00,1289.0,True,54.5,22.0,1177
2016-03-02 13:00:00,1409.0,True,52.0,23.0,1265
2016-03-02 14:00:00,1479.0,True,55.0,24.0,1405
2016-03-02 15:00:00,1395.0,True,61.0,24.0,1449
2016-03-02 16:00:00,1341.0,True,68.0,24.0,1464
2016-03-02 17:00:00,1339.0,True,75.0,24.0,1502
2016-03-02 18:00:00,1378.0,True,76.5,22.5,1559
2016-03-02 19:00:00,1409.0,True,81.0,19.0,1600
2016-03-02 20:00:00,1448.0,True,83.0,16.0,1634
2016-03-02 21:00:00,1508.0,True,85.0,20.0,1664
2016-03-02 22:00:00,1509.0,True,85.0,20.0,1689
2016-03-02 23:00:00,1546.0,True,84.0,21.0,1699
2016-03-03 00:00:00,1608.0,True,83.0,21.0,1688
2016-03-03 01:00:00,1651.0,True,77.0,22.0,1675
2016-03-03 02:00:00,1713.0,True,74.0,23.0,1682
2016-03-03 03:00:00,1675.0,True,68.0,23.0,1692
2016-03-03 04:00:00,1607.0,True,64.0,24.0,1643
2016-03-03 05:00:00,1525.0,True,61.0,24.0,1536
2016-03-03 06:00:00,1391.0,True,59.5,24.0,1417
2016-03-03 07:00:00,1310.0,True,57.0,24.0,1309
2016-03-03 08:00:00,1270.0,True,56.0,23.0,1218
2016-03-03 09:00:00,1244.0,True,56.0,23.0,1173
2016-03-03 10:00:00,1241.0,True,55.0,22.0,1151
2016-03-03 11:00:00,1239.0,True,54.0,23.0,1147
2016-03-03 12:00:00,1298.0,True,54.0,23.5,1170
2016-03-03 13:00:00,1431.0,True,54.0,24.0,1267
2016-03-03 14:00:00,1495.0,True,58.0,23.0,1410
2016-03-03 15:00:00,1458.0,True,63.0,24.0,1458
2016-03-03 16:00:00,1421.0,True,69.0,24.0,1473
2016-03-03 17:00:00,1431.0,True,75.0,23.0,1511
2016-03-03 18:00:00,1429.0,True,77.5,22.5,1567
2016-03-03 19:00:00,1432.0,True,82.0,18.0,1608
2016-03-03 20:00:00,1467.0,True,86.0,16.0,1644
2016-03-03 21:00:00,1504.0,True,85.0,14.0,1678
2016-03-03 22:00:00,1568.0,True,86.0,16.0,1703
2016-03-03 23:00:00,1594.0,True,87.0,15.0,1712
2016-03-04 00:00:00,1629.0,True,85.5,15.0,1701
2016-03-04 01:00:00,1664.0,True,79.0,15.0,1692
2016-03-04 02:00:00,1700.0,True,75.0,15.0,1701
2016-03-04 03:00:00,1648.0,True,70.0,17.0,1713
2016-03-04 04:00:00,1598.0,True,63.0,19.0,1662
2016-03-04 05:00:00,1498.0,True,61.0,20.0,1547
2016-03-04 06:00:00,1394.0,True,60.0,19.0,1421
2016-03-04 07:00:00,1295.0,True,59.0,17.0,1310
2016-03-04 08:00:00,1266.0,True,58.0,16.0,1194
2016-03-04 09:00:00,1228.0,True,55.0,19.0,1147
2016-03-04 10:00:00,1228.0,True,57.0,16.0,1133
2016-03-04 11:00:00,1240.0,True,54.0,18.0,1134
2016-03-04 12:00:00,1276.0,True,55.0,17.0,1156
2016-03-04 13:00:00,1401.0,True,55.0,16.0,1235
2016-03-04 14:00:00,1474.0,True,56.0,17.0,1371
2016-03-04 15:00:00,1474.0,True,62.0,17.0,1417
2016-03-04 16:00:00,1411.0,True,69.0,18.0,1432
2016-03-04 17:00:00,1400.0,True,76.0,16.0,1459
2016-03-04 18:00:00,1417.0,True,78.5,12.0,1499
2016-03-04 19:00:00,1455.0,True,84.0,4.0,1550
2016-03-04 20:00:00,1490.0,True,86.0,5.0,1599
2016-03-04 21:00:00,1529.0,True,89.0,6.0,1621
2016-03-04 22:00:00,1564.0,True,87.0,6.0,1650
2016-03-04 23:00:00,1627.0,True,87.0,6.0,1649
2016-03-05 00:00:00,1635.0,False,86.0,7.0,1632
2016-03-05 01:00:00,1646.0,False,80.0,8.0,1635
2016-03-05 02:00:00,1694.0,False,76.0,10.0,1676
2016-03-05 03:00:00,1665.0,False,74.0,13.0,1684
2016-03-05 04:00:00,1601.0,False,69.0,14.0,1601
2016-03-05 05:00:00,1520.0,False,65.0,13.0,1496
2016-03-05 06:00:00,1413.0,False,64.5,13.5,1362
2016-03-05 07:00:00,1337.0,False,61.0,16.0,1252
2016-03-05 08:00:00,1275.0,False,57.0,17.0,1214
2016-03-05 09:00:00,1260.0,False,60.0,17.0,1150
2016-03-05 10:00:00,1241.0,False,59.0,15.0,1127
2016-03-05 11:00:00,1239.0,False,56.0,16.0,1121
2016-03-05 12:00:00,1270.0,False,55.5,16.0,1137
2016-03-05 13:00:00,1324.0,False,54.0,17.0,1175
2016-03-05 14:00:00,1341.0,False,60.0,17.0,1201
2016-03-05 15:00:00,1344.0,False,66.0,18.0,1228
2016-03-05 16:00:00,1374.0,False,72.0,15.0,1290
2016-03-05 17:00:00,1376.0,False,78.0,17.0,1311
2016-03-05 18:00:00,1399.0,False,79.0,16.0,1362
2016-03-05 19:00:00,1388.0,False,81.0,15.0,1395
2016-03-05 20:00:00,1440.0,False,84.0,11.0,1427
2016-03-05 21:00:00,1480.0,False,85.0,13.0,1445
2016-03-05 22:00:00,1481.0,False,84.0,12.0,1475
2016-03-05 23:00:00,1513.0,False,83.0,5.0,1522
2016-03-06 00:00:00,1551.0,False,81.5,4.0,1544
2016-03-06 01:00:00,1579.0,False,77.0,9.0,1569
2016-03-06 02:00:00,1608.0,False,75.0,9.0,1580
2016-03-06 03:00:00,1605.0,False,74.0,9.0,1623
2016-03-06 04:00:00,1550.0,False,74.0,13.0,1587
2016-03-06 05:00:00,1483.0,False,68.0,15.0,1515
2016-03-06 06:00:00,1394.0,False,68.0,15.0,1401
2016-03-06 07:00:00,1308.0,False,66.0,11.0,1307
2016-03-06 08:00:00,1278.0,False,68.0,11.0,1410
2016-03-06 09:00:00,1242.0,False,63.0,13.0,1361
2016-03-06 10:00:00,1224.0,False,62.0,14.0,1331
2016-03-06 11:00:00,1217.0,False,62.0,13.0,1337
2016-03-06 12:00:00,1228.0,False,61.5,13.0,1348
2016-03-06 13:00:00,1271.0,False,61.0,13.0,1402
2016-03-06 14:00:00,1272.0,False,63.0,15.0,1433
2016-03-06 15:00:00,1308.0,False,65.0,16.0,1455
2016-03-06 16:00:00,1338.0,False,69.0,15.0,1509
2016-03-06 17:00:00,1374.0,False,74.0,15.0,1543
2016-03-06 18:00:00,1388.0,False,75.0,16.0,1566
2016-03-06 19:00:00,1374.0,False,78.0,19.0,1566
2016-03-06 20:00:00,1359.0,False,81.0,15.0,1576
2016-03-06 21:00:00,1386.0,False,80.0,17.0,1585
2016-03-06 22:00:00,1425.0,False,77.0,18.0,1588
2016-03-06 23:00:00,1421.0,False,75.0,27.0,1599
2016-03-07 00:00:00,1458.0,True,74.5,28.0,1592
2016-03-07 01:00:00,1502.0,True,71.0,28.0,1620
2016-03-07 02:00:00,1585.0,True,69.0,28.0,1661
2016-03-07 03:00:00,1578.0,True,65.0,32.0,1745
2016-03-07 04:00:00,1517.0,True,64.0,33.0,1734
2016-03-07 05:00:00,1443.0,True,61.0,20.0,1663
2016-03-07 06:00:00,1333.0,True,59.5,21.5,1546
2016-03-07 07:00:00,1251.0,True,58.0,24.0,1443
2016-03-07 08:00:00,1165.0,True,56.0,25.0,1428
2016-03-07 09:00:00,1163.0,True,56.0,30.0,1400
2016-03-07 10:00:00,1167.0,True,52.0,30.0,1384
2016-03-07 11:00:00,1201.0,True,50.0,29.0,1395
2016-03-07 12:00:00,1256.0,True,49.0,29.0,1419
2016-03-07 13:00:00,1356.0,True,49.0,33.0,1526
2016-03-07 14:00:00,1405.0,True,51.0,33.0,1643
2016-03-07 15:00:00,1346.0,True,55.0,34.0,1670
2016-03-07 16:00:00,1301.0,True,60.0,38.0,1666
2016-03-07 17:00:00,1292.0,True,63.0,37.0,1669
2016-03-07 18:00:00,1307.0,True,63.5,36.5,1682
2016-03-07 19:00:00,1335.0,True,67.0,34.0,1705
2016-03-07 20:00:00,1333.0,True,67.0,29.0,1714
2016-03-07 21:00:00,1355.0,True,68.0,28.0,1722
2016-03-07 22:00:00,1367.0,True,67.0,24.0,1726
2016-03-07 23:00:00,1393.0,True,63.0,24.5,1715
2016-03-08 00:00:00,1392.0,True,64.0,21.5,1702
2016-03-08 01:00:00,1457.0,True,61.0,18.0,1693
2016-03-08 02:00:00,1533.0,True,59.0,25.0,1750
2016-03-08 03:00:00,1533.0,True,57.0,26.0,1814
2016-03-08 04:00:00,1469.0,True,56.0,26.0,1794
2016-03-08 05:00:00,1368.0,True,54.0,29.0,1728
2016-03-08 06:00:00,1274.0,True,53.0,30.5,1625
2016-03-08 07:00:00,1203.0,True,51.0,32.0,1513
2016-03-08 08:00:00,1178.0,True,48.0,38.0,1391
2016-03-08 09:00:00,1161.0,True,45.0,40.0,1369
2016-03-08 10:00:00,1159.0,True,45.0,39.0,1309
2016-03-08 11:00:00,1179.0,True,44.0,39.0,1304
2016-03-08 12:00:00,1243.0,True,44.5,38.5,1362
2016-03-08 13:00:00,1361.0,True,45.0,39.0,1468
2016-03-08 14:00:00,1420.0,True,47.0,39.0,1573
2016-03-08 15:00:00,1390.0,True,49.0,39.0,1592
2016-03-08 16:00:00,1329.0,True,52.0,36.0,1559
2016-03-08 17:00:00,1296.0,True,54.0,37.0,1548
2016-03-08 18:00:00,1272.0,True,55.0,37.5,1559
2016-03-08 19:00:00,1275.0,True,58.0,36.0,1558
2016-03-08 20:00:00,1275.0,True,61.0,36.0,1571
2016-03-08 21:00:00,1260.0,True,61.0,34.0,1575
2016-03-08 22:00:00,1269.0,True,63.0,33.0,1565
2016-03-08 23:00:00,1281.0,True,63.0,32.0,1570
2016-03-09 00:00:00,1290.0,True,62.5,31.0,1569
2016-03-09 01:00:00,1358.0,True,60.0,29.0,1596
2016-03-09 02:00:00,1473.0,True,59.0,29.0,1685
2016-03-09 03:00:00,1463.0,True,59.0,27.0,1787
2016-03-09 04:00:00,1436.0,True,57.0,28.0,1759
2016-03-09 05:00:00,1368.0,True,55.0,28.0,1670
2016-03-09 06:00:00,1256.0,True,52.5,29.0,1542
2016-03-09 07:00:00,1172.0,True,48.0,32.0,1418
2016-03-09 08:00:00,1145.0,True,48.0,31.0,1391
2016-03-09 09:00:00,1140.0,True,46.0,31.0,1369
2016-03-09 10:00:00,1133.0,True,45.0,31.0,1309
2016-03-09 11:00:00,1163.0,True,44.0,31.0,1304
2016-03-09 12:00:00,1238.0,True,43.5,30.5,1362
2016-03-09 13:00:00,1357.0,True,40.0,30.0,1468
2016-03-09 14:00:00,1426.0,True,45.0,30.0,1573
2016-03-09 15:00:00,1341.0,True,52.0,30.0,1592
2016-03-09 16:00:00,1283.0,True,58.0,27.0,1559
2016-03-09 17:00:00,1249.0,True,64.0,27.0,1548
2016-03-09 18:00:00,1228.0,True,65.0,25.5,1559
2016-03-09 19:00:00,1227.0,True,70.0,24.0,1558
2016-03-09 20:00:00,1229.0,True,74.0,16.0,1571
2016-03-09 21:00:00,1232.0,True,75.0,17.0,1575
2016-03-09 22:00:00,1227.0,True,75.0,18.0,1565
2016-03-09 23:00:00,1260.0,True,74.0,18.0,1570
2016-03-10 00:00:00,1318.0,True,73.0,17.0,1569
2016-03-10 01:00:00,1382.0,True,69.0,15.0,1596
2016-03-10 02:00:00,1479.0,True,67.0,17.0,1685
2016-03-10 03:00:00,1455.0,True,66.0,19.0,1787
2016-03-10 04:00:00,1407.0,True,64.0,19.0,1759
2016-03-10 05:00:00,1320.0,True,59.0,20.0,1670
2016-03-10 06:00:00,1216.0,True,57.5,20.5,1542
2016-03-10 07:00:00,1157.0,True,52.0,22.0,1418
2016-03-10 08:00:00,1109.0,True,50.0,24.0,1198
2016-03-10 09:00:00,1109.0,True,49.0,24.0,1168
2016-03-10 10:00:00,1103.0,True,48.0,24.0,1158
2016-03-10 11:00:00,1132.0,True,46.0,25.0,1165
2016-03-10 12:00:00,1194.0,True,46.5,25.0,1196
2016-03-10 13:00:00,1333.0,True,47.0,25.0,1282
2016-03-10 14:00:00,1391.0,True,50.0,25.0,1361
2016-03-10 15:00:00,1326.0,True,56.0,24.0,1388
2016-03-10 16:00:00,1290.0,True,63.0,24.0,1433
2016-03-10 17:00:00,1268.0,True,71.0,23.0,1471
2016-03-10 18:00:00,1271.0,True,74.0,20.5,1501
2016-03-10 19:00:00,1261.0,True,78.0,16.0,1516
2016-03-10 20:00:00,1297.0,True,81.0,13.0,1540
2016-03-10 21:00:00,1329.0,True,81.0,12.0,1551
2016-03-10 22:00:00,1350.0,True,83.0,9.0,1556
2016-03-10 23:00:00,1374.0,True,82.0,11.0,1568
2016-03-11 00:00:00,1419.0,True,81.5,11.5,1564
2016-03-11 01:00:00,1467.0,True,78.0,13.0,1544
2016-03-11 02:00:00,1521.0,True,71.0,18.0,1547
2016-03-11 03:00:00,1489.0,True,70.0,18.0,1683
2016-03-11 04:00:00,1439.0,True,66.0,19.0,1567
2016-03-11 05:00:00,1348.0,True,60.0,19.0,1500
2016-03-11 06:00:00,1232.0,True,60.0,19.5,1398
2016-03-11 07:00:00,1168.0,True,57.0,20.0,1303
2016-03-11 08:00:00,1124.0,True,56.0,20.0,1124
2016-03-11 09:00:00,1102.0,True,55.0,20.0,1083
2016-03-11 10:00:00,1095.0,True,52.0,21.0,1071
2016-03-11 11:00:00,1122.0,True,54.0,20.0,1069
2016-03-11 12:00:00,1199.0,True,53.5,20.0,1088
2016-03-11 13:00:00,1304.0,True,53.0,20.0,1179
2016-03-11 14:00:00,1357.0,True,59.0,20.0,1292
2016-03-11 15:00:00,1326.0,True,64.0,20.0,1324
2016-03-11 16:00:00,1299.0,True,73.0,16.0,1351
2016-03-11 17:00:00,1328.0,True,76.0,15.0,1388
2016-03-11 18:00:00,1359.0,True,78.5,14.0,1442
2016-03-11 19:00:00,1384.0,True,83.0,11.0,1485
2016-03-11 20:00:00,1398.0,True,85.0,10.0,1529
2016-03-11 21:00:00,1448.0,True,85.0,12.0,1560
2016-03-11 22:00:00,1453.0,True,85.0,13.0,1579
2016-03-11 23:00:00,1486.0,True,83.0,16.0,1584
2016-03-12 00:00:00,1481.0,False,81.5,16.5,1583
2016-03-12 01:00:00,1515.0,False,77.0,19.0,1584
2016-03-12 02:00:00,1564.0,False,74.0,20.0,1594
2016-03-12 03:00:00,1531.0,False,72.0,18.0,1622
2016-03-12 04:00:00,1489.0,False,70.0,21.0,1578
2016-03-12 05:00:00,1400.0,False,67.0,20.0,1485
2016-03-12 06:00:00,1298.0,False,65.5,21.5,1343
2016-03-12 07:00:00,1223.0,False,64.0,24.0,1222
2016-03-12 08:00:00,1178.0,False,60.0,26.0,1342
2016-03-12 09:00:00,1164.0,False,61.0,28.0,1291
2016-03-12 10:00:00,1147.0,False,59.0,29.0,1265
2016-03-12 11:00:00,1151.0,False,56.0,29.0,1246
2016-03-12 12:00:00,1186.0,False,55.0,33.5,1249
2016-03-12 13:00:00,1229.0,False,53.0,37.0,1278
2016-03-12 14:00:00,1224.0,False,53.0,36.0,1296
2016-03-12 15:00:00,1249.0,False,56.0,29.0,1359
2016-03-12 16:00:00,1250.0,False,58.0,19.0,1439
2016-03-12 17:00:00,1244.0,False,61.0,19.0,1489
2016-03-12 18:00:00,1237.0,False,62.5,17.5,1533
2016-03-12 19:00:00,1241.0,False,66.0,16.0,1549
2016-03-12 20:00:00,1233.0,False,68.0,17.0,1567
2016-03-12 21:00:00,1228.0,False,69.0,18.0,1553
2016-03-12 22:00:00,1185.0,False,70.0,19.0,1550
2016-03-12 23:00:00,1264.0,False,68.0,19.0,1537
2016-03-13 00:00:00,1318.0,False,67.5,18.5,1537
